RAW_NAME,CANONICAL_NAME,MANUFACTURER_ID
MCLAREN HEALTH CARE,MCLAREN HEALTH CARE,538922
MDT KYPHON NEUCHATEL MFG,MDT KYPHON NEUCHATEL MFG,332937
MDT KYPHON SUNNYVALE MFG,MDT KYPHON SUNNYVALE MFG,211765
MDT NEUROMODULATION,MDT NEUROMODULATION,512942
MDT NEUROMODULATION (SULLIVAN LAKE),MDT NEUROMODULATION (SULLIVAN LAKE),788862
MDT POWERED SURGICAL SOLUTIONS,MDT POWERED SURGICAL SOLUTIONS,792383
MDT PUERTO RICO OPERATIONS CO,MDT PUERTO RICO OPERATIONS CO,647465
"MDT PUERTO RICO OPERATIONS CO, MED REL","MDT PUERTO RICO OPERATIONS CO, MED REL",146633
MDT SOFAMOR DANEK PUERTO RICO MFG,MDT SOFAMOR DANEK PUERTO RICO MFG,676707
MDT SOFAMOR DANEK PUERTO RICO MFG.,MDT SOFAMOR DANEK PUERTO RICO MFG.,450214
MDT SURGICAL NAVIGATION TECH INC,MDT SURGICAL NAVIGATION TECH INC,326665
MECTA CORPORATION,MECTA CORPORATION,114901
"MED ONE EQUIPMENT SERVICES, LLC","MED ONE EQUIPMENT SERVICES, LLC",239885
"MED-DYNE, INC.","MED-DYNE, INC.",505081
MED-EL ELEKTROMEDIZINISCHE GERAETE GMBH,MED-EL ELEKTROMEDIZINISCHE GERAETE GMBH,381703
MEDACTA INTERNATIONAL SA,MEDACTA INTERNATIONAL SA,626303
MEDAX SRL UNIPERSONALE,MEDAX SRL UNIPERSONALE,115405
MEDCAD,MEDCAD,499309
MEDCOMP,MEDCOMP,69626
"MEDCOMP (MEDICAL COMPONENTS, INC)","MEDCOMP (MEDICAL COMPONENTS, INC)",368183
"MEDCOMP (MEDICAL COMPONENTS, INC. )","MEDCOMP (MEDICAL COMPONENTS, INC. )",252747
"MEDCOMP (MEDICAL COMPONENTS, INC.)","MEDCOMP (MEDICAL COMPONENTS, INC.)",458661
"MEDCOMP(MEDICAL COMPONENTS, INC)","MEDCOMP(MEDICAL COMPONENTS, INC)",258996
MEDEDLA AG,MEDEDLA AG,150405
"MEDEGEN MEDICAL PRODUCTS, LLC","MEDEGEN MEDICAL PRODUCTS, LLC",813094
MEDELA AG,MEDELA AG,685046
MEDELA LLC,MEDELA LLC,516013
"MEDELA, INC.","MEDELA, INC.",689228
MEDENTIKA GMBH,MEDENTIKA GMBH,308984
MEDERI RF LLC,MEDERI RF LLC,732976
"MEDEX, INC.","MEDEX, INC.",123192
"MEDGYN PRODUCTS, INC.","MEDGYN PRODUCTS, INC.",629514
MEDIANA CO. LTD.,MEDIANA CO. LTD.,777740
MEDIATEK INC.,MEDIATEK INC.,752647
MEDIBO MEDICAL PRODUCTS NV,MEDIBO MEDICAL PRODUCTS NV,271193
MEDICAL ACTION INDUSTRIES,MEDICAL ACTION INDUSTRIES,428372
MEDICAL ACTION INDUSTRIES INC.,MEDICAL ACTION INDUSTRIES INC.,818711
MEDICAL COMPONENTS INC,MEDICAL COMPONENTS INC,255424
MEDICAL COMPONENTS INC. (DBA MEDCOMP),MEDICAL COMPONENTS INC. (DBA MEDCOMP),76660
"MEDICAL COMPONENTS, INC","MEDICAL COMPONENTS, INC",285005
"MEDICAL COMPONENTS, INC.","MEDICAL COMPONENTS, INC.",139804
"MEDICAL DEPOT, INC.","MEDICAL DEPOT, INC.",160144
"MEDICAL DESIGNS, LLC","MEDICAL DESIGNS, LLC",457875
MEDICAL DEVICES,MEDICAL DEVICES,720439
MEDICAL ILLUMINATION INTRNATION INC.,MEDICAL ILLUMINATION INTRNATION INC.,18562
MEDICAL IMAGING SOLUTIONS INTERNATIONAL COMPANY,MEDICAL IMAGING SOLUTIONS INTERNATIONAL COMPANY,417232
MEDICAL MEASUREMENT SYSTEMS B.V.,MEDICAL MEASUREMENT SYSTEMS B.V.,118642
MEDICAL PRODUCTS COMPANY LLC,MEDICAL PRODUCTS COMPANY LLC,303022
"MEDICAL SPECIALTY INNOVATIONS, INC.","MEDICAL SPECIALTY INNOVATIONS, INC.",105038
MEDICO ELECTRODES INTERNATIONAL LTD,MEDICO ELECTRODES INTERNATIONAL LTD,537592
MEDICON E.G.,MEDICON E.G.,53575
MEDICON EG,MEDICON EG,501758
MEDICOR LTD.,MEDICOR LTD.,15668
MEDICREA INTERNATIONAL,MEDICREA INTERNATIONAL,849989
MEDICREA INTERNATIONAL SA,MEDICREA INTERNATIONAL SA,110081
MEDICREA USA CORP.,MEDICREA USA CORP.,212068
MEDINOL,MEDINOL,184054
MEDINOL LTD,MEDINOL LTD,561667
MEDINOL LTD.,MEDINOL LTD.,813095
"MEDINOL, LTD.","MEDINOL, LTD.",871037
MEDION GRIFOLS DIAGNOSTICS AG,MEDION GRIFOLS DIAGNOSTICS AG,313075
"MEDION GRIFOLS DIAGNOSTICS AG,","MEDION GRIFOLS DIAGNOSTICS AG,",179864
MEDISAFE UK LIMITED,MEDISAFE UK LIMITED,325613
MEDISAFE UK LTD.,MEDISAFE UK LTD.,367758
MEDITEC DEVICES,MEDITEC DEVICES,219503
"MEDIVANCE, INC.","MEDIVANCE, INC.",176364
"MEDIVANCE, INC.  ¿ 1725056","MEDIVANCE, INC.  ¿ 1725056",540522
MEDIVATORS,MEDIVATORS,640369
MEDIVATORS INC.,MEDIVATORS INC.,828915
"MEDIVATORS, INC.","MEDIVATORS, INC.",1048
MEDLINE,MEDLINE,116799
MEDLINE EXCELSIOR,MEDLINE EXCELSIOR,265271
MEDLINE INDUSTIRES - MUNDELEIN,MEDLINE INDUSTIRES - MUNDELEIN,193474
MEDLINE INDUSTRIES,MEDLINE INDUSTRIES,451805
MEDLINE INDUSTRIES (NORTH POINT SERVICES),MEDLINE INDUSTRIES (NORTH POINT SERVICES),742767
MEDLINE INDUSTRIES - MUNDELEIN,MEDLINE INDUSTRIES - MUNDELEIN,737037
MEDLINE INDUSTRIES INC,MEDLINE INDUSTRIES INC,701249
MEDLINE INDUSTRIES INC.,MEDLINE INDUSTRIES INC.,806141
MEDLINE INDUSTRIES LP,MEDLINE INDUSTRIES LP,185968
"MEDLINE INDUSTRIES, INC","MEDLINE INDUSTRIES, INC",653427
"MEDLINE INDUSTRIES, INC.","MEDLINE INDUSTRIES, INC.",513112
"MEDLINE INDUSTRIES, INC. - SPT","MEDLINE INDUSTRIES, INC. - SPT",857716
"MEDLINE INDUSTRIES, INC., LAREDO","MEDLINE INDUSTRIES, INC., LAREDO",376759
"MEDLINE INDUSTRIES, LP","MEDLINE INDUSTRIES, LP",802177
"MEDLINE INDUSTRIES, LP - NORTHFIELD","MEDLINE INDUSTRIES, LP - NORTHFIELD",228256
"MEDLINE INDUSTRIES, LP- NORTHFIELD","MEDLINE INDUSTRIES, LP- NORTHFIELD",862126
"MEDLINE INDUSTRIES, LP-NORTHFIELD","MEDLINE INDUSTRIES, LP-NORTHFIELD",4797
MEDLINE INDUSTRIES-MUNDELEIN,MEDLINE INDUSTRIES-MUNDELEIN,867364
MEDLINE RENEWAL,MEDLINE RENEWAL,870047
"MEDLINE/NURSE ASSIST, LLC","MEDLINE/NURSE ASSIST, LLC",500422
"MEDOC LTD, ADVANCED MEDICAL SYSTEM","MEDOC LTD, ADVANCED MEDICAL SYSTEM",510691
"MEDOC LTD., ADVANCED MEDICAL SURGERY MEDISCENSE USA","MEDOC LTD., ADVANCED MEDICAL SURGERY MEDISCENSE USA",184800
MEDOS INTERNATIONAL SARL,MEDOS INTERNATIONAL SARL,163690
"MEDOS INTERNATIONAL SARL / DEPUY, INC.","MEDOS INTERNATIONAL SARL / DEPUY, INC.",352324
MEDOS INTERNATIONAL SARL CH,MEDOS INTERNATIONAL SARL CH,18580
MEDOS INTERNATIONAL SÀRL,MEDOS INTERNATIONAL SÀRL,890727
MEDOS INTERNATIONAL SÃ RL,MEDOS INTERNATIONAL SÃ RL,632636
MEDOS INTERNATIONAL SÃ RL CH,MEDOS INTERNATIONAL SÃ RL CH,216039
MEDOS SARL,MEDOS SARL,869620
"MEDOVATIONS / DIVERSATEK HEALTHCARE, INC.","MEDOVATIONS / DIVERSATEK HEALTHCARE, INC.",486189
"MEDPLAST MEDICAL, INC.","MEDPLAST MEDICAL, INC.",613400
MEDROBOTICS CORP,MEDROBOTICS CORP,808262
"MEDRON, LLC","MEDRON, LLC",482693
MEDSAFETY SOLUTIONS,MEDSAFETY SOLUTIONS,812968
MEDSPIRA LLC,MEDSPIRA LLC,848107
"MEDTEC, INC.","MEDTEC, INC.",846058
"MEDTEC, INC. D/B/A CIVCO RADIOTHERAPY","MEDTEC, INC. D/B/A CIVCO RADIOTHERAPY",450188
MEDTECH,MEDTECH,407755
MEDTECH PRODUCTS INC.,MEDTECH PRODUCTS INC.,550330
MEDTECH SA,MEDTECH SA,661154
MEDTECH SAS,MEDTECH SAS,695752
MEDTROINC IRELAND,MEDTROINC IRELAND,819100
MEDTRONIC,MEDTRONIC,503440
MEDTRONIC  SINGAPORE  OPERATIONS PTE,MEDTRONIC  SINGAPORE  OPERATIONS PTE,619809
MEDTRONIC / COVIDIEN,MEDTRONIC / COVIDIEN,185930
MEDTRONIC / COVIDIEN LLC,MEDTRONIC / COVIDIEN LLC,568432
"MEDTRONIC / COVIDIEN, LLC / GIVEN IMAGING LTD.","MEDTRONIC / COVIDIEN, LLC / GIVEN IMAGING LTD.",173493
MEDTRONIC / MEDTRONIC MINIMED,MEDTRONIC / MEDTRONIC MINIMED,293910
MEDTRONIC ADVANCED ENERGY (SALIENT),MEDTRONIC ADVANCED ENERGY (SALIENT),204644
MEDTRONIC ADVANCED ENERGY LLC,MEDTRONIC ADVANCED ENERGY LLC,71810
"MEDTRONIC ADVANCED ENERGY, LLC","MEDTRONIC ADVANCED ENERGY, LLC",744398
MEDTRONIC B.V.,MEDTRONIC B.V.,649757
MEDTRONIC CARDIAC RHYTHM DISEASE MANAGEMENT,MEDTRONIC CARDIAC RHYTHM DISEASE MANAGEMENT,192974
MEDTRONIC CARDIOVASCULAR,MEDTRONIC CARDIOVASCULAR,762124
MEDTRONIC CARDIOVASCULAR SANTA ROSA,MEDTRONIC CARDIOVASCULAR SANTA ROSA,659635
MEDTRONIC CRYOCATH LP,MEDTRONIC CRYOCATH LP,357016
MEDTRONIC DOMINICANA,MEDTRONIC DOMINICANA,620503
MEDTRONIC EATONTOWN,MEDTRONIC EATONTOWN,550394
MEDTRONIC ENGINEERING AND INNOVATION CENTER (MEIC),MEDTRONIC ENGINEERING AND INNOVATION CENTER (MEIC),503795
MEDTRONIC EUROPE SARL,MEDTRONIC EUROPE SARL,399429
MEDTRONIC FABRICATION S.A.S.,MEDTRONIC FABRICATION S.A.S.,786195
MEDTRONIC GALWAY,MEDTRONIC GALWAY,53961
MEDTRONIC HEART VALVE DIVISION,MEDTRONIC HEART VALVE DIVISION,759662
MEDTRONIC HEART VALVES DIVISION,MEDTRONIC HEART VALVES DIVISION,547664
MEDTRONIC HEART VALVES DIVISOIN,MEDTRONIC HEART VALVES DIVISOIN,868394
MEDTRONIC HEART VALVES DIVISON,MEDTRONIC HEART VALVES DIVISON,230971
MEDTRONIC IN,MEDTRONIC IN,251140
MEDTRONIC INC,MEDTRONIC INC,834660
"MEDTRONIC INC, -SWINNEA","MEDTRONIC INC, -SWINNEA",622694
"MEDTRONIC INC, USA","MEDTRONIC INC, USA",644171
MEDTRONIC INC.,MEDTRONIC INC.,546906
"MEDTRONIC INDICATORS, INC.","MEDTRONIC INDICATORS, INC.",642638
MEDTRONIC IRELAND,MEDTRONIC IRELAND,445815
MEDTRONIC MED REL MEDTRONIC PUERTO RICO,MEDTRONIC MED REL MEDTRONIC PUERTO RICO,605417
MEDTRONIC MEDICAL COSTA RICA S.R.L.,MEDTRONIC MEDICAL COSTA RICA S.R.L.,411877
MEDTRONIC MEXICO,MEDTRONIC MEXICO,802135
MEDTRONIC MEXICO S. DE R.L DE C.V.,MEDTRONIC MEXICO S. DE R.L DE C.V.,356611
MEDTRONIC MEXICO S. DE R.L. DE CV,MEDTRONIC MEXICO S. DE R.L. DE CV,33867
"MEDTRONIC MILACA, INC.","MEDTRONIC MILACA, INC.",332620
MEDTRONIC MINIMED,MEDTRONIC MINIMED,388297
"MEDTRONIC MINIMED, INC.","MEDTRONIC MINIMED, INC.",126359
"MEDTRONIC NAVIGAITON, INC","MEDTRONIC NAVIGAITON, INC",688491
MEDTRONIC NAVIGATION INC,MEDTRONIC NAVIGATION INC,863135
MEDTRONIC NAVIGATION INC (LITTLETON),MEDTRONIC NAVIGATION INC (LITTLETON),695663
"MEDTRONIC NAVIGATION INC,","MEDTRONIC NAVIGATION INC,",532650
"MEDTRONIC NAVIGATION INC, (LITTLETON)","MEDTRONIC NAVIGATION INC, (LITTLETON)",244520
MEDTRONIC NAVIGATION INC.,MEDTRONIC NAVIGATION INC.,790135
"MEDTRONIC NAVIGATION, INC","MEDTRONIC NAVIGATION, INC",121235
"MEDTRONIC NAVIGATION, INC (LITTLETON)","MEDTRONIC NAVIGATION, INC (LITTLETON)",315756
"MEDTRONIC NAVIGATION, INC,","MEDTRONIC NAVIGATION, INC,",476328
"MEDTRONIC NAVIGATION, INC.","MEDTRONIC NAVIGATION, INC.",428795
"MEDTRONIC NAVIGATION, INC. (LOUISVILLE)","MEDTRONIC NAVIGATION, INC. (LOUISVILLE)",363876
MEDTRONIC NEUROMODULATION,MEDTRONIC NEUROMODULATION,773319
MEDTRONIC NEUROSTIMULATION,MEDTRONIC NEUROSTIMULATION,806463
MEDTRONIC NEUROSURGERY,MEDTRONIC NEUROSURGERY,375839
MEDTRONIC OF CANADA DISTRIBUTION CENTER,MEDTRONIC OF CANADA DISTRIBUTION CENTER,123472
MEDTRONIC OPERATIONAL HEADQUARTERS,MEDTRONIC OPERATIONAL HEADQUARTERS,200131
MEDTRONIC PERFUSION SYSTEMS,MEDTRONIC PERFUSION SYSTEMS,492709
MEDTRONIC POWERED SURGICAL SOLUTIONS,MEDTRONIC POWERED SURGICAL SOLUTIONS,152542
"MEDTRONIC PS MEDICAL, INC.","MEDTRONIC PS MEDICAL, INC.",534887
MEDTRONIC PUERTO RICO,MEDTRONIC PUERTO RICO,380562
MEDTRONIC PUERTO RICO JUNCOS,MEDTRONIC PUERTO RICO JUNCOS,20292
MEDTRONIC PUERTO RICO OPERATIONS CO.,MEDTRONIC PUERTO RICO OPERATIONS CO.,361815
"MEDTRONIC PUERTO RICO OPERATIONS CO., HUMACAO","MEDTRONIC PUERTO RICO OPERATIONS CO., HUMACAO",390606
"MEDTRONIC PUERTO RICO OPERATIONS CO., JUNCOS","MEDTRONIC PUERTO RICO OPERATIONS CO., JUNCOS",310769
"MEDTRONIC PUERTO RICO OPERATIONS CO., VILLALBA","MEDTRONIC PUERTO RICO OPERATIONS CO., VILLALBA",739852
"MEDTRONIC PUERTO RICO OPERATIONS CO.,VILLALBA","MEDTRONIC PUERTO RICO OPERATIONS CO.,VILLALBA",313430
MEDTRONIC PUERTO RICO VILLALBA,MEDTRONIC PUERTO RICO VILLALBA,41736
MEDTRONIC PURETO RICO OPERATIONS,MEDTRONIC PURETO RICO OPERATIONS,846070
MEDTRONIC SINGAPORE OPERATIONS,MEDTRONIC SINGAPORE OPERATIONS,320033
MEDTRONIC SOFAMOR DANEK,MEDTRONIC SOFAMOR DANEK,699960
MEDTRONIC SOFAMOR DANEK DEGGENDORF GMBH,MEDTRONIC SOFAMOR DANEK DEGGENDORF GMBH,7031
"MEDTRONIC SOFAMOR DANEK USA, INC","MEDTRONIC SOFAMOR DANEK USA, INC",716988
"MEDTRONIC SOFAMOR DANEK USA, INC.","MEDTRONIC SOFAMOR DANEK USA, INC.",311754
"MEDTRONIC SOFAMOR DANEK, INC.","MEDTRONIC SOFAMOR DANEK, INC.",35542
MEDTRONIC VASCULAR,MEDTRONIC VASCULAR,125910
MEDTRONIC XOMED,MEDTRONIC XOMED,677976
MEDTRONIC XOMED INC,MEDTRONIC XOMED INC,214210
MEDTRONIC XOMED INC.,MEDTRONIC XOMED INC.,51821
"MEDTRONIC XOMED, INC","MEDTRONIC XOMED, INC",103916
"MEDTRONIC XOMED, INC.","MEDTRONIC XOMED, INC.",220942
"MEDTRONIC, INC","MEDTRONIC, INC",528359
"MEDTRONIC, INC.","MEDTRONIC, INC.",745371
"MEDTRONIC, INC. / COVIDIEN","MEDTRONIC, INC. / COVIDIEN",475697
"MEDTRONIC, NC.","MEDTRONIC, NC.",161055
MEDTRONIC-CHENGDU,MEDTRONIC-CHENGDU,567909
MEDTRONIC/ COVIDIEN,MEDTRONIC/ COVIDIEN,436723
MEDTRONIC/COVIDIEN,MEDTRONIC/COVIDIEN,296611
MEDTRONICHEART VALVES DIVISION,MEDTRONICHEART VALVES DIVISION,359627
MEDTRONICIRELAND,MEDTRONICIRELAND,617514
MEGADYNE MEDICAL PRODUCTS,MEGADYNE MEDICAL PRODUCTS,521333
MEGADYNE MEDICAL PRODUCTS INC.,MEGADYNE MEDICAL PRODUCTS INC.,39449
"MEGADYNE MEDICAL PRODUCTS, INC.","MEGADYNE MEDICAL PRODUCTS, INC.",144820
"MEGADYNE MEDICAL PRODUCTS, INC. / ETHICON ENDO-SURGERY, INC.","MEGADYNE MEDICAL PRODUCTS, INC. / ETHICON ENDO-SURGERY, INC.",703575
MEGAGEN,MEGAGEN,469907
"MEGAGEN -INTEGRATED MED SYSTEMS  / MEGAGEN IMPLANT CO., LTD.","MEGAGEN -INTEGRATED MED SYSTEMS  / MEGAGEN IMPLANT CO., LTD.",397280
MEGAGEN AMERICA -JUN HEO PRESIDE/INTEGRATED DENTAL SYSTEMS,MEGAGEN AMERICA -JUN HEO PRESIDE/INTEGRATED DENTAL SYSTEMS,166671
"MENICON CO., LTD.","MENICON CO., LTD.",830882
MENTOR,MENTOR,460852
MENTOR / JOHNSON & JOHNSON,MENTOR / JOHNSON & JOHNSON,864435
MENTOR MEDICAL SYSTEM B.V.,MENTOR MEDICAL SYSTEM B.V.,537960
MENTOR TEXAS,MENTOR TEXAS,475068
MENTOR TEXAS L.P.,MENTOR TEXAS L.P.,833371
MENTOR WORLDWIDE,MENTOR WORLDWIDE,256487
MENTOR WORLDWIDE  LLC,MENTOR WORLDWIDE  LLC,244111
MENTOR WORLDWIDE LLC,MENTOR WORLDWIDE LLC,524265
MENTOR WORLDWIDE LLC.,MENTOR WORLDWIDE LLC.,827508
"MENTOR WORLDWIDE, LLC","MENTOR WORLDWIDE, LLC",109650
"MENTOR WORLDWIDE, LLC.","MENTOR WORLDWIDE, LLC.",364595
MENTOR/ JOHNSON AND JOHNSON,MENTOR/ JOHNSON AND JOHNSON,164116
"MERCURY ENTERPRISES, INC.","MERCURY ENTERPRISES, INC.",141897
MERCURY MEDICAL,MERCURY MEDICAL,701742
MERETE GMBH,MERETE GMBH,382196
MERGE HEALTHCARE,MERGE HEALTHCARE,391944
MERIDIAN BIOSCIENCE INC.,MERIDIAN BIOSCIENCE INC.,461955
MERIL LIFE SCIENCES PRIVATE LIMITED,MERIL LIFE SCIENCES PRIVATE LIMITED,171887
MERIT MEDICAL IRELAND LTD,MERIT MEDICAL IRELAND LTD,775263
MERIT MEDICAL MANUFACTURING,MERIT MEDICAL MANUFACTURING,218835
MERIT MEDICAL SINGAPORE,MERIT MEDICAL SINGAPORE,16730
MERIT MEDICAL SINGAPORE PTE LTD,MERIT MEDICAL SINGAPORE PTE LTD,774265
MERIT MEDICAL SINGAPORE PTE LTD.,MERIT MEDICAL SINGAPORE PTE LTD.,568016
MERIT MEDICAL SYSTEM IRELAND,MERIT MEDICAL SYSTEM IRELAND,853843
MERIT MEDICAL SYSTEMS,MERIT MEDICAL SYSTEMS,535615
MERIT MEDICAL SYSTEMS INC,MERIT MEDICAL SYSTEMS INC,861352
MERIT MEDICAL SYSTEMS INC -  SINGAPORE,MERIT MEDICAL SYSTEMS INC -  SINGAPORE,782749
MERIT MEDICAL SYSTEMS INC - SJ,MERIT MEDICAL SYSTEMS INC - SJ,896879
MERIT MEDICAL SYSTEMS INC.,MERIT MEDICAL SYSTEMS INC.,411761
MERIT MEDICAL SYSTEMS MEXICO,MERIT MEDICAL SYSTEMS MEXICO,492377
"MERIT MEDICAL SYSTEMS, INC","MERIT MEDICAL SYSTEMS, INC",829406
"MERIT MEDICAL SYSTEMS, INC - MALVERN","MERIT MEDICAL SYSTEMS, INC - MALVERN",641099
"MERIT MEDICAL SYSTEMS, INC.","MERIT MEDICAL SYSTEMS, INC.",486300
"MERIT MEDICAL, SYSTEMS, INC.","MERIT MEDICAL, SYSTEMS, INC.",410991
"MERITS HEALTH PRODUCTS CO., LTD","MERITS HEALTH PRODUCTS CO., LTD",399662
"MERITS HEALTHCARE INDUSTRIES. (SUZHOU) CO., LTD.","MERITS HEALTHCARE INDUSTRIES. (SUZHOU) CO., LTD.",191118
MERMAID MEDICAL A/S,MERMAID MEDICAL A/S,199909
"MERZ / ULTHERA, INC.","MERZ / ULTHERA, INC.",83415
MERZ AESTHETIC / MERZ NORTH AMERICA INC.,MERZ AESTHETIC / MERZ NORTH AMERICA INC.,815014
MERZ NORTH AMERICA,MERZ NORTH AMERICA,377605
"MERZ NORTH AMERICA, INC","MERZ NORTH AMERICA, INC",789841
"MERZ NORTH AMERICA, INC.","MERZ NORTH AMERICA, INC.",92384
"MERZ NORTH AMERICA, INC..","MERZ NORTH AMERICA, INC..",63669
MESA BIOTECH,MESA BIOTECH,256370
"MESABIOTECH, INC.","MESABIOTECH, INC.",741058
MEX03 MEXICO-JUAREZ PRESOURCE,MEX03 MEXICO-JUAREZ PRESOURCE,286855
MHC MEDICAL PRODUCTS,MHC MEDICAL PRODUCTS,223712
"MHC MEDICAL PRODUCTS, LLC","MHC MEDICAL PRODUCTS, LLC",453781
"MHC MEDICAL PRODUCTS, LLC.","MHC MEDICAL PRODUCTS, LLC.",116452
"MICHIGAN INSTRUMENTS, LLC","MICHIGAN INSTRUMENTS, LLC",191023
MICRO - TECH USA INC.,MICRO - TECH USA INC.,149424
"MICRO THERAPEUTICS, INC.","MICRO THERAPEUTICS, INC.",248906
"MICRO THERAPEUTICS, INC. D/B/A EV3 NEUROVASCULAR","MICRO THERAPEUTICS, INC. D/B/A EV3 NEUROVASCULAR",231095
"MICRO THERAPEUTICS, INC. DBA EV3","MICRO THERAPEUTICS, INC. DBA EV3",497887
"MICRO THERAPEUTICS, INC. DBA EV3 / NEUROVASCULAR / MEDTRONIC","MICRO THERAPEUTICS, INC. DBA EV3 / NEUROVASCULAR / MEDTRONIC",417266
"MICRO THERAPEUTICS, INC. DBA EV3 NEUROVA","MICRO THERAPEUTICS, INC. DBA EV3 NEUROVA",249006
"MICRO THERAPEUTICS, INC. DBA EV3 NEUROVASCULAR","MICRO THERAPEUTICS, INC. DBA EV3 NEUROVASCULAR",281776
"MICRO THERAPEUTICS, INC., DBA EV3 NEUROVASCULAR","MICRO THERAPEUTICS, INC., DBA EV3 NEUROVASCULAR",669429
MICRO-MEGA SOCIETE ANONYME,MICRO-MEGA SOCIETE ANONYME,2562
"MICRO-TECH (NAN JING) CO., LTD.","MICRO-TECH (NAN JING) CO., LTD.",100247
"MICRO-TECH (NANJING) CO., LTD","MICRO-TECH (NANJING) CO., LTD",670996
"MICRO-TECH (NANJING) CO., LTD.","MICRO-TECH (NANJING) CO., LTD.",544542
"MICRO-TECH (NONJING) CO., LTD.","MICRO-TECH (NONJING) CO., LTD.",776829
"MICRO-TECH(NANJING) CO.,LTD","MICRO-TECH(NANJING) CO.,LTD",893390
"MICRO-TECH(NANJING) CO.,LTD.","MICRO-TECH(NANJING) CO.,LTD.",506535
MICROAIRE SURGICAL INSTRUMENTS,MICROAIRE SURGICAL INSTRUMENTS,153463
MICROAIRE SURGICAL INSTRUMENTS LLC,MICROAIRE SURGICAL INSTRUMENTS LLC,541697
MICROAIRE SURGICAL INSTRUMENTS LLC.,MICROAIRE SURGICAL INSTRUMENTS LLC.,289534
"MICROAIRE SURGICAL INSTRUMENTS, LLC","MICROAIRE SURGICAL INSTRUMENTS, LLC",635696
MICROLINE SURGICAL INC,MICROLINE SURGICAL INC,840736
MICROLINE SURGICAL INC.,MICROLINE SURGICAL INC.,857743
"MICROLINE SURGICAL, INC.","MICROLINE SURGICAL, INC.",812076
MICROMAR INDUSTRIA E COMERCIO LTDA,MICROMAR INDUSTRIA E COMERCIO LTDA,648670
MICROMAR INDÚSTRIA E COMÉRCIO LTDA,MICROMAR INDÚSTRIA E COMÉRCIO LTDA,599937
"MICROMEDICS, INC.","MICROMEDICS, INC.",162719
MICROPORT (FORMERLY WRIGHT MEDICAL),MICROPORT (FORMERLY WRIGHT MEDICAL),215446
MICROPORT CRM S.R.L.,MICROPORT CRM S.R.L.,23076
MICROPORT CRM USA INC.,MICROPORT CRM USA INC.,845558
MICROPORT ORTHOPEDICS,MICROPORT ORTHOPEDICS,169393
MICROPORT ORTHOPEDICS INC.,MICROPORT ORTHOPEDICS INC.,715623
"MICROPORT ORTHOPEDICS, INC.","MICROPORT ORTHOPEDICS, INC.",347855
MICROSURGICAL TECHNOLOGY,MICROSURGICAL TECHNOLOGY,475664
"MICROSURGICAL TECHNOLOGY, INC.","MICROSURGICAL TECHNOLOGY, INC.",798537
MICROTEK MEDICAL INC.,MICROTEK MEDICAL INC.,655987
MICROTEK MEDICAL LLC,MICROTEK MEDICAL LLC,748868
"MICROTEK MEDICAL, INC.","MICROTEK MEDICAL, INC.",725844
"MICROTRANSPONDER, INC.","MICROTRANSPONDER, INC.",191531
MICROTYPING SYSTEMS,MICROTYPING SYSTEMS,394248
MICROVENTION INC.,MICROVENTION INC.,612623
"MICROVENTION, INC","MICROVENTION, INC",126930
"MICROVENTION, INC.","MICROVENTION, INC.",78077
MICSAFE MEDICAL GROUP (CHINA) CO. INC.,MICSAFE MEDICAL GROUP (CHINA) CO. INC.,464024
MIDATECH / HELSINN HEALTHCARE SA,MIDATECH / HELSINN HEALTHCARE SA,35602
MIDATECH PHARMA US / HELSINN HEALTHCARE SA,MIDATECH PHARMA US / HELSINN HEALTHCARE SA,421510
MIDMARK,MIDMARK,773958
MIDMARK CORPORATION,MIDMARK CORPORATION,376713
MIGHTY OAK MEDICAL,MIGHTY OAK MEDICAL,808454
MILESTONE S.R.L.,MILESTONE S.R.L.,625634
"MILLYARD ADVANCED MEDICAL PRODUCTS, LLC","MILLYARD ADVANCED MEDICAL PRODUCTS, LLC",610157
MILTENYI BIOTEC B.V. & CO. KG,MILTENYI BIOTEC B.V. & CO. KG,861729
MILTENYI BIOTEC GMBH,MILTENYI BIOTEC GMBH,259522
MINERVA SURGICAL,MINERVA SURGICAL,780247
MINERVA SURGICAL INC,MINERVA SURGICAL INC,325859
MINERVA SURGICAL INC.,MINERVA SURGICAL INC.,552593
"MINERVA SURGICAL, INC.","MINERVA SURGICAL, INC.",703529
MINTA MEDICAL LIMITED,MINTA MEDICAL LIMITED,106983
MIRADRY INC.,MIRADRY INC.,723684
"MIRADRY, A SIENTRA COMPANY","MIRADRY, A SIENTRA COMPANY",164175
"MIRADRY, INC.","MIRADRY, INC.",659730
"MIRAMAR LABS INC. / MIRADRY, INC.","MIRAMAR LABS INC. / MIRADRY, INC.",164627
"MIRION TECHNOLOGIES (CAPINTEC), INC.","MIRION TECHNOLOGIES (CAPINTEC), INC.",376478
MIS IMPLANTS TECHNOLOGIES INC.,MIS IMPLANTS TECHNOLOGIES INC.,667129
MIS IMPLANTS TECHNOLOGIES LTD.,MIS IMPLANTS TECHNOLOGIES LTD.,666862
MISHIMA DISCRETE MFG IO,MISHIMA DISCRETE MFG IO,539494
MISONIX INC,MISONIX INC,702904
"MISONIX, INC.","MISONIX, INC.",521062
MITG - GALWAY,MITG - GALWAY,716450
